date,time,elo,bastion,ow
1736694871,719749,1470,BRIDGE,BURIED_TREASURE
1736694890,664671,1249,TREASURE,RUINED_PORTAL
1736694985,826320,1122,TREASURE,VILLAGE
1736695032,838790,1176,HOUSING,SHIPWRECK
1736695087,1120927,1227,BRIDGE,VILLAGE
1736695142,598160,1689,BRIDGE,RUINED_PORTAL
1736695173,1378082,970,HOUSING,DESERT_TEMPLE
1736695179,687299,1380,BRIDGE,RUINED_PORTAL
1736695201,1159146,1057,BRIDGE,DESERT_TEMPLE
1736695326,920860,1339,HOUSING,RUINED_PORTAL
1736695468,1111375,1198,STABLES,SHIPWRECK
1736695490,1096161,1116,TREASURE,RUINED_PORTAL
1736695565,851186,828,BRIDGE,DESERT_TEMPLE
1736695637,1067097,1150,BRIDGE,VILLAGE
1736695658,678544,1491,STABLES,RUINED_PORTAL
1736695660,816923,1245,BRIDGE,BURIED_TREASURE
1736695665,791862,1194,STABLES,RUINED_PORTAL
1736695670,709062,1308,STABLES,RUINED_PORTAL
1736695957,783264,1195,BRIDGE,DESERT_TEMPLE
1736695991,1321885,923,STABLES,VILLAGE
1736696009,606453,1634,BRIDGE,BURIED_TREASURE
1736696246,564157,1360,HOUSING,RUINED_PORTAL
1736696271,673300,1471,TREASURE,DESERT_TEMPLE
1736696306,981327,1248,TREASURE,DESERT_TEMPLE
1736696408,955141,1059,TREASURE,VILLAGE
1736696502,791461,1166,TREASURE,DESERT_TEMPLE
1736696550,850887,1322,STABLES,DESERT_TEMPLE
1736696596,1027203,1136,BRIDGE,VILLAGE
1736696641,1304846,973,HOUSING,RUINED_PORTAL
1736696646,1053522,1340,BRIDGE,RUINED_PORTAL
1736696661,870942,1122,STABLES,VILLAGE
1736696693,2482831,934,HOUSING,DESERT_TEMPLE
1736696709,908077,1289,HOUSING,SHIPWRECK
1736696725,918760,1167,STABLES,VILLAGE
1736696744,782689,1262,BRIDGE,VILLAGE
1736696757,846656,1457,HOUSING,RUINED_PORTAL
1736696806,805353,1039,BRIDGE,VILLAGE
1736696817,1030022,1212,STABLES,RUINED_PORTAL
1736714097,1137674,1064,STABLES,SHIPWRECK
1736714230,579235,1468,TREASURE,RUINED_PORTAL
1736714250,804967,1338,STABLES,RUINED_PORTAL
1736714293,709091,1649,TREASURE,DESERT_TEMPLE
1736714362,1658817,1018,BRIDGE,SHIPWRECK
1736714593,826002,1391,HOUSING,BURIED_TREASURE
1736714635,866849,1153,BRIDGE,SHIPWRECK
1736714666,899206,1085,STABLES,RUINED_PORTAL
1736714705,949209,1054,TREASURE,VILLAGE
1736714859,1051666,1307,BRIDGE,BURIED_TREASURE
1736714982,1647687,985,STABLES,VILLAGE
1736715025,643431,1356,STABLES,BURIED_TREASURE
1736715071,1086082,1339,HOUSING,BURIED_TREASURE
1736715084,807055,1499,STABLES,BURIED_TREASURE
1736715147,1149427,1179,STABLES,SHIPWRECK
1736715148,714763,,HOUSING,DESERT_TEMPLE
1736715159,1041230,919,BRIDGE,VILLAGE
1736715177,1006276,1084,HOUSING,VILLAGE
1736715354,645291,1546,TREASURE,DESERT_TEMPLE
1736715642,1268136,1012,HOUSING,DESERT_TEMPLE
1736715643,880760,1413,HOUSING,SHIPWRECK
1736715662,786306,1389,HOUSING,RUINED_PORTAL
1736715732,606251,1381,TREASURE,RUINED_PORTAL
1736715793,655001,1187,BRIDGE,DESERT_TEMPLE
1736715900,638603,1721,TREASURE,SHIPWRECK
1736715999,640542,1210,HOUSING,DESERT_TEMPLE
1736716001,1048454,1331,HOUSING,SHIPWRECK
1736716171,1357725,1074,HOUSING,VILLAGE
1736716226,862962,1435,STABLES,BURIED_TREASURE
1736716249,1176906,1123,TREASURE,VILLAGE
1736716423,1251564,1028,HOUSING,RUINED_PORTAL
1736716456,816784,1571,TREASURE,VILLAGE
1736716639,815376,1405,STABLES,BURIED_TREASURE
1736716708,1626315,828,STABLES,VILLAGE
1736716828,751492,1220,TREASURE,RUINED_PORTAL
1736716844,1048836,953,TREASURE,DESERT_TEMPLE
1736716928,862639,1209,BRIDGE,RUINED_PORTAL
1736716940,886691,1355,HOUSING,RUINED_PORTAL
1736717054,704836,1337,STABLES,SHIPWRECK
1736717238,584366,1630,HOUSING,BURIED_TREASURE
1736738869,772399,1208,TREASURE,DESERT_TEMPLE
1736738939,687524,1595,BRIDGE,VILLAGE
1736738974,777009,,HOUSING,DESERT_TEMPLE
1736739001,631314,1272,TREASURE,RUINED_PORTAL
1736739039,847980,1365,BRIDGE,RUINED_PORTAL
1736739151,748049,1385,TREASURE,SHIPWRECK
1736739162,2033237,811,HOUSING,DESERT_TEMPLE
1736739196,939002,1128,BRIDGE,VILLAGE
1736739239,1256081,1293,HOUSING,VILLAGE
1736739278,1279619,805,STABLES,RUINED_PORTAL
1736739422,1383663,,HOUSING,VILLAGE
1736739442,714270,1286,TREASURE,BURIED_TREASURE
1736739444,1513273,1034,STABLES,SHIPWRECK
1736739517,1094554,1361,HOUSING,DESERT_TEMPLE
1736739530,691656,801,TREASURE,SHIPWRECK
1736739643,639859,1617,STABLES,DESERT_TEMPLE
1736739803,809977,1641,STABLES,DESERT_TEMPLE
1736739906,694620,1293,HOUSING,SHIPWRECK
1736739920,512447,1858,BRIDGE,VILLAGE
1736740265,1056863,1387,HOUSING,DESERT_TEMPLE
1736740351,495031,1660,HOUSING,RUINED_PORTAL
1736740484,888898,1304,STABLES,SHIPWRECK
1736740549,1148618,1140,STABLES,BURIED_TREASURE
1736740570,795421,1563,TREASURE,BURIED_TREASURE
1736740571,1449598,,STABLES,DESERT_TEMPLE
1736740588,626841,1365,STABLES,VILLAGE
1736740718,839239,1380,BRIDGE,DESERT_TEMPLE
1736740854,1700800,817,STABLES,VILLAGE
1736741096,697909,1708,BRIDGE,VILLAGE
1736741202,705036,1873,STABLES,SHIPWRECK
1736741268,874198,1156,STABLES,VILLAGE
1736741360,1023261,1385,HOUSING,RUINED_PORTAL
1736741435,726060,1464,BRIDGE,VILLAGE
1736741522,1340745,1033,STABLES,DESERT_TEMPLE
1736741589,712396,1195,STABLES,VILLAGE
1736741642,1041724,1218,TREASURE,RUINED_PORTAL
1736741774,1143518,1320,HOUSING,DESERT_TEMPLE
1736741779,581107,1660,HOUSING,SHIPWRECK
1736741891,1188247,849,TREASURE,DESERT_TEMPLE
1736741925,562086,1884,BRIDGE,BURIED_TREASURE
1736742195,708378,1367,BRIDGE,BURIED_TREASURE
1736742573,833216,1076,TREASURE,DESERT_TEMPLE
1736742955,862116,,BRIDGE,BURIED_TREASURE
1736743017,1316387,960,HOUSING,DESERT_TEMPLE
1736743297,935727,1563,BRIDGE,DESERT_TEMPLE
1736743405,763997,1087,HOUSING,VILLAGE
1736743444,705475,1898,TREASURE,BURIED_TREASURE
1736743496,1248200,,TREASURE,VILLAGE
1736743640,843534,1261,STABLES,DESERT_TEMPLE
1736743699,555079,1713,STABLES,RUINED_PORTAL
1736743771,1163343,1078,BRIDGE,DESERT_TEMPLE
1736743798,1064750,1097,BRIDGE,VILLAGE
1736743942,906018,1253,TREASURE,VILLAGE
1736775520,1063664,980,TREASURE,RUINED_PORTAL
1736775691,786649,,HOUSING,SHIPWRECK
1736775732,1075167,1112,TREASURE,DESERT_TEMPLE
1736776006,1242201,978,BRIDGE,SHIPWRECK
1736776044,900629,1254,STABLES,SHIPWRECK
1736776082,1234649,610,TREASURE,DESERT_TEMPLE
1736776129,972060,1012,STABLES,RUINED_PORTAL
1736776256,719997,1917,TREASURE,SHIPWRECK
1736776443,860665,1281,STABLES,SHIPWRECK
1736776476,860576,1237,BRIDGE,RUINED_PORTAL
1736776614,696058,1541,TREASURE,SHIPWRECK
1736776675,805449,1247,STABLES,VILLAGE
1736776699,1210027,1013,HOUSING,SHIPWRECK
1736776898,531313,1900,HOUSING,DESERT_TEMPLE
1736776976,647148,1234,HOUSING,BURIED_TREASURE
1736777169,1107594,977,TREASURE,DESERT_TEMPLE
1736777326,780862,1931,TREASURE,SHIPWRECK
1736777823,973992,1276,HOUSING,DESERT_TEMPLE
1736777861,899508,1319,STABLES,VILLAGE
1736777911,818777,1573,HOUSING,DESERT_TEMPLE
1736777976,496986,1268,BRIDGE,RUINED_PORTAL
1736778076,699289,1941,BRIDGE,VILLAGE
1736778136,624665,1241,TREASURE,RUINED_PORTAL
1736778321,1229533,1103,HOUSING,RUINED_PORTAL
1736778523,1064163,1053,BRIDGE,VILLAGE
1736797938,782274,1270,TREASURE,VILLAGE
1736798006,893226,1598,HOUSING,DESERT_TEMPLE
1736798013,988812,1383,TREASURE,SHIPWRECK
1736798059,858745,1117,HOUSING,VILLAGE
1736798073,545347,1584,BRIDGE,BURIED_TREASURE
1736798111,951497,1259,HOUSING,VILLAGE
1736798150,966427,974,BRIDGE,SHIPWRECK
1736798202,555071,1552,BRIDGE,RUINED_PORTAL
1736798274,2252649,1005,STABLES,RUINED_PORTAL
1736798282,566640,1778,TREASURE,VILLAGE
1736798406,901194,1332,STABLES,DESERT_TEMPLE
1736798518,720540,1353,STABLES,BURIED_TREASURE
1736798566,839388,997,STABLES,VILLAGE
1736798600,810028,1356,STABLES,RUINED_PORTAL
1736798614,589649,1270,BRIDGE,RUINED_PORTAL
1736798689,1857152,972,STABLES,VILLAGE
1736798819,599644,1613,TREASURE,VILLAGE
1736798875,545584,1791,HOUSING,SHIPWRECK
1736798886,1648570,1088,STABLES,RUINED_PORTAL
1736798900,761761,1584,STABLES,RUINED_PORTAL
1736798985,1003172,1127,TREASURE,VILLAGE
1736799141,787305,959,STABLES,RUINED_PORTAL
1736799235,947270,1182,HOUSING,VILLAGE
1736799274,1036187,,TREASURE,DESERT_TEMPLE
1736799286,618695,1290,HOUSING,BURIED_TREASURE
1736799287,672586,1064,HOUSING,SHIPWRECK
1736799301,557710,1247,TREASURE,RUINED_PORTAL
1736799397,762665,1568,TREASURE,VILLAGE
1736799415,991742,1381,TREASURE,RUINED_PORTAL
1736799553,1053548,1352,BRIDGE,VILLAGE
1736799591,1038966,1352,BRIDGE,BURIED_TREASURE
1736799598,603983,1631,BRIDGE,RUINED_PORTAL
1736799599,600352,1705,STABLES,SHIPWRECK
1736799654,975475,1163,STABLES,RUINED_PORTAL
1736799819,830030,1605,BRIDGE,DESERT_TEMPLE
1736800063,1026160,956,BRIDGE,SHIPWRECK
1736800155,667751,1312,HOUSING,RUINED_PORTAL
1736800208,624773,1505,TREASURE,RUINED_PORTAL
1736800249,1106055,1250,BRIDGE,RUINED_PORTAL
1736800259,803881,1107,BRIDGE,VILLAGE
1736800356,718968,1246,HOUSING,RUINED_PORTAL
1736800396,821489,1394,HOUSING,RUINED_PORTAL
1736800452,533220,1728,BRIDGE,BURIED_TREASURE
1736800454,792403,,HOUSING,SHIPWRECK
1736800481,831783,1359,HOUSING,RUINED_PORTAL
1736800489,1209816,817,HOUSING,DESERT_TEMPLE
1736800499,722793,1371,HOUSING,DESERT_TEMPLE
1736800677,1150324,1182,BRIDGE,SHIPWRECK
1736824691,890134,1144,BRIDGE,RUINED_PORTAL
1736824695,1022489,1257,BRIDGE,RUINED_PORTAL
1736824751,615349,1890,STABLES,BURIED_TREASURE
1736824759,620692,1491,TREASURE,DESERT_TEMPLE
1736824788,1214689,1111,TREASURE,RUINED_PORTAL
1736824947,612321,1612,STABLES,SHIPWRECK
1736825046,1068279,1071,STABLES,VILLAGE
1736825186,700563,1272,BRIDGE,SHIPWRECK
1736825326,1392300,922,TREASURE,VILLAGE
1736825402,710436,1359,TREASURE,BURIED_TREASURE
1736825612,781144,1399,BRIDGE,RUINED_PORTAL
1736825701,665497,1466,HOUSING,RUINED_PORTAL
1736825785,615386,1900,HOUSING,BURIED_TREASURE
1736825827,1369605,918,STABLES,DESERT_TEMPLE
1736825844,900074,1137,TREASURE,VILLAGE
1736825882,890017,1036,HOUSING,VILLAGE
1736825928,1409548,909,HOUSING,DESERT_TEMPLE
1736825943,656562,1352,TREASURE,RUINED_PORTAL
1736825973,1226288,1145,HOUSING,DESERT_TEMPLE
1736826076,1295841,1025,TREASURE,DESERT_TEMPLE
1736826110,1036946,1103,TREASURE,VILLAGE
1736826243,1187457,842,HOUSING,SHIPWRECK
1736826272,1166242,1115,TREASURE,DESERT_TEMPLE
1736826345,969620,1493,TREASURE,BURIED_TREASURE
1736826479,908633,1335,STABLES,SHIPWRECK
1736826538,792370,1558,HOUSING,DESERT_TEMPLE
1736826614,793612,1414,TREASURE,DESERT_TEMPLE
1736826624,713006,1316,STABLES,SHIPWRECK
1736826741,936675,1071,TREASURE,SHIPWRECK
1736826882,853553,1151,TREASURE,SHIPWRECK
1736826958,1015700,1157,TREASURE,DESERT_TEMPLE
1736827143,1067799,1055,STABLES,SHIPWRECK
1736827146,1033768,964,HOUSING,SHIPWRECK
1736827278,724944,1353,TREASURE,BURIED_TREASURE
1736827337,1413431,1136,HOUSING,VILLAGE
1736827583,1387271,964,STABLES,DESERT_TEMPLE
1736827611,974954,1260,TREASURE,RUINED_PORTAL
1736827688,958211,1572,TREASURE,BURIED_TREASURE
1736827695,765591,1213,STABLES,VILLAGE
1736827842,909959,1075,STABLES,RUINED_PORTAL
1736827976,760838,1351,STABLES,RUINED_PORTAL
1736828178,956646,1118,HOUSING,VILLAGE
1736828213,1352199,888,TREASURE,SHIPWRECK
1736828229,1387066,1050,HOUSING,VILLAGE
1736828370,2356333,894,STABLES,VILLAGE
1736858526,929565,1096,STABLES,RUINED_PORTAL
1736858713,732364,1339,HOUSING,DESERT_TEMPLE
1736858811,912772,1325,TREASURE,BURIED_TREASURE
1736858840,772330,1153,TREASURE,SHIPWRECK
1736858908,614065,1561,STABLES,SHIPWRECK
1736859013,679041,1858,HOUSING,SHIPWRECK
1736859264,710065,,HOUSING,RUINED_PORTAL
1736859305,829304,1505,TREASURE,SHIPWRECK
1736859335,723465,1031,STABLES,SHIPWRECK
1736859499,1705524,1099,STABLES,RUINED_PORTAL
1736859594,734299,1306,TREASURE,DESERT_TEMPLE
1736859626,843139,1408,TREASURE,BURIED_TREASURE
1736859643,516982,1584,TREASURE,VILLAGE
1736859986,878247,1065,BRIDGE,VILLAGE
1736860139,664832,1520,HOUSING,SHIPWRECK
1736860379,614924,1426,BRIDGE,BURIED_TREASURE
1736860720,909916,968,STABLES,RUINED_PORTAL
1736860721,1112385,1161,STABLES,VILLAGE
1736860760,579719,1606,BRIDGE,VILLAGE
1736860946,1280884,845,BRIDGE,DESERT_TEMPLE
1736860983,1181410,1113,STABLES,VILLAGE
1736860992,824932,1083,TREASURE,DESERT_TEMPLE
1736861100,1383770,548,STABLES,VILLAGE
1736861329,1626386,991,STABLES,DESERT_TEMPLE
1736861361,534113,1583,STABLES,BURIED_TREASURE
1736861609,1341642,1024,STABLES,VILLAGE
1736861740,853636,1626,TREASURE,SHIPWRECK
1736861763,937052,1113,TREASURE,SHIPWRECK
1736861783,640239,1544,HOUSING,DESERT_TEMPLE
1736861894,914516,1198,STABLES,RUINED_PORTAL
1736862000,787789,1466,TREASURE,RUINED_PORTAL
1736862057,926509,1270,BRIDGE,RUINED_PORTAL
1736862175,995060,1050,TREASURE,RUINED_PORTAL
1736862193,1001434,1310,TREASURE,VILLAGE
1736862196,1382345,990,STABLES,VILLAGE
1736882754,715120,1227,HOUSING,DESERT_TEMPLE
1736882791,646079,1281,TREASURE,BURIED_TREASURE
1736882823,1125674,1008,TREASURE,SHIPWRECK
1736882853,1122006,1139,HOUSING,RUINED_PORTAL
1736882952,850218,1279,TREASURE,VILLAGE
1736883022,1316805,1005,BRIDGE,SHIPWRECK
1736883109,641804,1599,TREASURE,VILLAGE
1736883181,601376,1376,TREASURE,DESERT_TEMPLE
1736883191,749285,1329,STABLES,RUINED_PORTAL
1736883278,800592,1447,BRIDGE,RUINED_PORTAL
1736883296,726054,1305,STABLES,DESERT_TEMPLE
1736883333,1112667,1037,BRIDGE,DESERT_TEMPLE
1736883481,920362,,STABLES,VILLAGE
1736883492,643390,1306,TREASURE,BURIED_TREASURE
1736883558,726624,1280,HOUSING,RUINED_PORTAL
1736883564,724454,1381,BRIDGE,BURIED_TREASURE
1736883604,886663,,TREASURE,VILLAGE
1736883665,666687,1908,HOUSING,SHIPWRECK
1736883817,610711,1490,STABLES,VILLAGE
1736883852,836881,1248,BRIDGE,DESERT_TEMPLE
1736883869,842277,1162,HOUSING,DESERT_TEMPLE
1736883899,554660,1233,HOUSING,RUINED_PORTAL
1736883970,658873,1350,BRIDGE,DESERT_TEMPLE
1736884197,746576,1400,STABLES,RUINED_PORTAL
1736884202,756788,1417,STABLES,DESERT_TEMPLE
1736884212,862011,1303,TREASURE,BURIED_TREASURE
1736884275,562058,1936,HOUSING,RUINED_PORTAL
1736884279,736141,1322,TREASURE,VILLAGE
1736884390,652541,1736,TREASURE,VILLAGE
1736884506,584852,1631,HOUSING,BURIED_TREASURE
1736884527,750087,1298,BRIDGE,DESERT_TEMPLE
1736884581,1962108,1124,STABLES,VILLAGE
1736884646,552786,1369,TREASURE,RUINED_PORTAL
1736884674,758233,1296,BRIDGE,VILLAGE
1736884685,1199009,1148,TREASURE,VILLAGE
1736884794,795505,1239,BRIDGE,DESERT_TEMPLE
1736885005,680024,1449,HOUSING,SHIPWRECK
1736885041,603498,1753,BRIDGE,BURIED_TREASURE
1736908120,822234,1252,STABLES,VILLAGE
1736908264,542401,1712,STABLES,BURIED_TREASURE
1736908280,794672,1519,STABLES,SHIPWRECK
1736908509,699819,1752,BRIDGE,VILLAGE
1736908774,818134,1384,TREASURE,DESERT_TEMPLE
1736908956,615615,1493,STABLES,SHIPWRECK
1736909150,1062065,1200,STABLES,DESERT_TEMPLE
1736909208,1036788,1269,TREASURE,BURIED_TREASURE
1736909272,1536088,1062,HOUSING,DESERT_TEMPLE
1736909317,582301,1628,TREASURE,BURIED_TREASURE
1736909374,547758,1730,BRIDGE,BURIED_TREASURE
1736909527,1355607,,HOUSING,DESERT_TEMPLE
1736909564,1283013,984,BRIDGE,DESERT_TEMPLE
1736909890,874052,1218,STABLES,VILLAGE
1736909943,1061662,895,STABLES,SHIPWRECK
1736910038,651048,,TREASURE,BURIED_TREASURE
1736910248,587162,1534,BRIDGE,VILLAGE
1736910314,731048,1061,HOUSING,SHIPWRECK
1736910608,1071332,993,BRIDGE,RUINED_PORTAL
1736910697,750840,1239,STABLES,RUINED_PORTAL
1736910708,1043462,640,HOUSING,RUINED_PORTAL
1736910745,1354435,1082,BRIDGE,SHIPWRECK
1736910789,848504,982,STABLES,VILLAGE
1736910867,791755,1298,TREASURE,SHIPWRECK
1736910907,716689,954,STABLES,DESERT_TEMPLE
1736911119,641837,1616,HOUSING,RUINED_PORTAL
1736911551,984011,1193,BRIDGE,RUINED_PORTAL
1736911835,934985,1081,BRIDGE,VILLAGE
1736911887,807499,1286,TREASURE,SHIPWRECK
1736911888,705266,,HOUSING,DESERT_TEMPLE
1736911896,1133738,1180,BRIDGE,RUINED_PORTAL
1736911932,625613,1645,HOUSING,DESERT_TEMPLE
1736911941,594711,1740,TREASURE,BURIED_TREASURE
1736911961,955170,1318,STABLES,RUINED_PORTAL
1736912096,845869,1012,BRIDGE,RUINED_PORTAL
1736947074,622833,1461,BRIDGE,RUINED_PORTAL
1736947274,558879,1718,HOUSING,DESERT_TEMPLE
1736947429,1035094,839,BRIDGE,DESERT_TEMPLE
1736947612,1224509,1222,BRIDGE,BURIED_TREASURE
1736947651,737471,989,TREASURE,DESERT_TEMPLE
1736947844,706397,1453,TREASURE,BURIED_TREASURE
1736947847,522275,1671,BRIDGE,DESERT_TEMPLE
1736948012,871561,886,STABLES,SHIPWRECK
1736948163,1004022,778,BRIDGE,DESERT_TEMPLE
1736948271,992384,956,BRIDGE,DESERT_TEMPLE
1736948313,713957,1335,TREASURE,RUINED_PORTAL
1736948466,711351,1598,HOUSING,DESERT_TEMPLE
1736948507,824806,1242,BRIDGE,VILLAGE
1736948638,853298,857,HOUSING,RUINED_PORTAL
1736948670,1876772,972,BRIDGE,RUINED_PORTAL
1736948683,739217,1258,BRIDGE,SHIPWRECK
1736948859,815813,1170,TREASURE,VILLAGE
1736948964,601168,1322,HOUSING,RUINED_PORTAL
1736949244,709302,1875,TREASURE,DESERT_TEMPLE
1736949300,720893,1713,HOUSING,SHIPWRECK
1736949305,884934,1161,BRIDGE,VILLAGE
1736949318,955819,1356,TREASURE,VILLAGE
1736949505,665251,1382,TREASURE,DESERT_TEMPLE
1736949573,637950,1217,BRIDGE,DESERT_TEMPLE
1736949575,961050,,HOUSING,VILLAGE
1736949620,1138533,1108,STABLES,SHIPWRECK
1736949702,825210,931,HOUSING,RUINED_PORTAL
1736949716,1348830,975,TREASURE,RUINED_PORTAL
1736949778,553206,1117,HOUSING,VILLAGE
1736949905,727800,1320,BRIDGE,VILLAGE
1736949938,594138,1679,HOUSING,BURIED_TREASURE
1736949988,782330,841,TREASURE,DESERT_TEMPLE
1736950061,843253,1204,HOUSING,RUINED_PORTAL
1736950074,576226,1572,STABLES,VILLAGE
1736950618,753535,1889,STABLES,SHIPWRECK
1736950634,1062459,1008,STABLES,RUINED_PORTAL
1736950697,634049,1706,STABLES,VILLAGE
1736950717,528927,1701,TREASURE,RUINED_PORTAL
1736950895,788229,1265,STABLES,RUINED_PORTAL
1736950990,851018,1142,HOUSING,VILLAGE
1736970929,1037562,1143,HOUSING,VILLAGE
1736970938,775678,1269,STABLES,SHIPWRECK
1736970987,1041001,999,HOUSING,VILLAGE
1736971188,558230,1287,HOUSING,RUINED_PORTAL
1736971194,978871,1023,TREASURE,VILLAGE
1736971204,1366957,891,TREASURE,SHIPWRECK
1736971497,1222628,1056,BRIDGE,VILLAGE
1736971614,953633,1321,BRIDGE,SHIPWRECK
1736971768,780275,1289,HOUSING,DESERT_TEMPLE
1736971921,717227,1646,BRIDGE,RUINED_PORTAL
1736971949,992753,1064,BRIDGE,SHIPWRECK
1736972210,609915,1314,TREASURE,BURIED_TREASURE
1736972213,1126207,1217,BRIDGE,BURIED_TREASURE
1736972318,672596,1241,STABLES,SHIPWRECK
1736972327,1017825,1052,STABLES,VILLAGE
1736972476,606784,1309,BRIDGE,VILLAGE
1736972526,1418754,933,BRIDGE,RUINED_PORTAL
1736972559,1318354,903,STABLES,DESERT_TEMPLE
1736972560,1154804,1190,BRIDGE,SHIPWRECK
1736972615,1245806,1038,HOUSING,VILLAGE
1736972686,911228,1122,BRIDGE,VILLAGE
1736972743,919234,1287,STABLES,VILLAGE
1736972807,1293038,,HOUSING,SHIPWRECK
1736972808,677555,1660,HOUSING,DESERT_TEMPLE
1736972835,936975,1200,HOUSING,VILLAGE
1736972992,980376,1327,STABLES,DESERT_TEMPLE
1736973045,748837,1181,STABLES,RUINED_PORTAL
1736973098,821251,1387,BRIDGE,RUINED_PORTAL
1736973177,796585,1265,BRIDGE,DESERT_TEMPLE
1736973317,791571,1090,BRIDGE,RUINED_PORTAL
1736973428,567163,1468,STABLES,RUINED_PORTAL
1736973445,833225,926,STABLES,RUINED_PORTAL
1736973504,782599,1330,HOUSING,DESERT_TEMPLE
1736973595,903535,996,HOUSING,RUINED_PORTAL
1736973668,1024796,,HOUSING,RUINED_PORTAL
1736973819,661026,1471,BRIDGE,SHIPWRECK
1736973846,654115,1288,HOUSING,SHIPWRECK
1736973920,862346,1336,HOUSING,BURIED_TREASURE
1736998095,790105,1191,HOUSING,VILLAGE
1736998134,819477,,TREASURE,BURIED_TREASURE
1736998278,918210,950,TREASURE,VILLAGE
1736998322,1369893,943,BRIDGE,DESERT_TEMPLE
1736998349,922288,1615,BRIDGE,BURIED_TREASURE
1736998355,619306,1481,HOUSING,BURIED_TREASURE
1736998414,2253842,958,STABLES,DESERT_TEMPLE
1736998685,758938,1298,TREASURE,DESERT_TEMPLE
1736998806,578700,1570,STABLES,BURIED_TREASURE
1736998893,1079996,1233,STABLES,DESERT_TEMPLE
1736999007,746579,1371,HOUSING,DESERT_TEMPLE
1736999025,1096524,1045,STABLES,RUINED_PORTAL
1736999068,587369,1637,BRIDGE,SHIPWRECK
1736999154,828004,1220,BRIDGE,SHIPWRECK
1736999155,766501,1487,STABLES,SHIPWRECK
1736999274,1211299,1199,STABLES,VILLAGE
1736999366,849688,1329,BRIDGE,VILLAGE
1736999502,864749,1200,STABLES,VILLAGE
1736999693,1224678,,BRIDGE,RUINED_PORTAL
1736999811,615796,1586,BRIDGE,DESERT_TEMPLE
1736999818,697040,1246,TREASURE,RUINED_PORTAL
1736999908,737248,1282,BRIDGE,RUINED_PORTAL
1736999940,691897,1633,TREASURE,VILLAGE
1736999989,1229556,723,BRIDGE,RUINED_PORTAL
1737000165,2164853,,TREASURE,DESERT_TEMPLE
1737000189,769889,1513,STABLES,SHIPWRECK
1737000230,759702,1317,BRIDGE,RUINED_PORTAL
1737000412,843672,1253,STABLES,SHIPWRECK
1737000437,1004614,1123,STABLES,RUINED_PORTAL
1737000736,741115,1603,STABLES,DESERT_TEMPLE
1737000904,1087441,1065,TREASURE,VILLAGE
1737000904,600623,1454,STABLES,VILLAGE
1737000976,945527,,BRIDGE,BURIED_TREASURE
1737001102,671553,1505,STABLES,DESERT_TEMPLE
1737001108,980225,1382,HOUSING,BURIED_TREASURE
1737038979,913214,1222,BRIDGE,VILLAGE
1737039144,931986,1313,BRIDGE,DESERT_TEMPLE
1737039231,694488,1418,STABLES,SHIPWRECK
1737039361,838710,1264,TREASURE,BURIED_TREASURE
1737039378,1034039,991,TREASURE,VILLAGE
1737039461,775526,1455,BRIDGE,BURIED_TREASURE
1737039847,1028766,978,TREASURE,VILLAGE
1737039849,669812,1183,BRIDGE,RUINED_PORTAL
1737040015,941289,981,BRIDGE,RUINED_PORTAL
1737040025,696436,1292,TREASURE,VILLAGE
1737040068,863104,849,STABLES,SHIPWRECK
1737040104,754465,1422,TREASURE,BURIED_TREASURE
1737040285,983885,1055,HOUSING,DESERT_TEMPLE
1737040316,976403,1164,HOUSING,SHIPWRECK
1737040400,641953,1520,TREASURE,BURIED_TREASURE
1737040405,1503306,806,HOUSING,SHIPWRECK
1737040834,805492,1033,BRIDGE,VILLAGE
1737040925,723291,1313,BRIDGE,RUINED_PORTAL
1737041169,1969014,1203,TREASURE,DESERT_TEMPLE
1737041188,903850,1322,BRIDGE,SHIPWRECK
1737041206,594793,1514,HOUSING,RUINED_PORTAL
1737041241,1337927,1200,TREASURE,RUINED_PORTAL
1737041379,813905,1252,STABLES,SHIPWRECK
1737041495,581947,1421,STABLES,SHIPWRECK
1737041531,1454030,903,HOUSING,SHIPWRECK
1737041537,579193,1366,BRIDGE,RUINED_PORTAL
1737041546,641740,1516,TREASURE,DESERT_TEMPLE
1737041604,619234,1438,BRIDGE,BURIED_TREASURE
1737041732,1247925,1110,BRIDGE,DESERT_TEMPLE
1737061730,707720,1666,HOUSING,SHIPWRECK
1737061798,1300186,964,STABLES,SHIPWRECK
1737061878,861046,1077,BRIDGE,SHIPWRECK
1737061884,544821,1867,BRIDGE,DESERT_TEMPLE
1737062027,1030541,1042,BRIDGE,SHIPWRECK
1737062052,867269,1278,STABLES,VILLAGE
1737062053,737719,1397,STABLES,BURIED_TREASURE
1737062269,753317,1564,BRIDGE,VILLAGE
1737062328,1032138,1246,STABLES,DESERT_TEMPLE
1737062411,1104156,1124,STABLES,VILLAGE
1737062429,572744,1360,BRIDGE,BURIED_TREASURE
1737062469,599310,1550,HOUSING,DESERT_TEMPLE
1737062479,670457,1633,TREASURE,RUINED_PORTAL
1737062512,541692,1593,HOUSING,BURIED_TREASURE
1737062537,1004392,,HOUSING,SHIPWRECK
1737062741,593029,1091,HOUSING,SHIPWRECK
1737062780,1160276,963,STABLES,SHIPWRECK
1737062869,1040834,1114,BRIDGE,DESERT_TEMPLE
1737062926,1097283,1031,HOUSING,VILLAGE
