1762481,852,83.3
1764191,789,82.8
1768009,793,95.8
1768997,950,82.4
1779307,991,50
1781044,793,96.3
1781405,976,73.3
1787823,874,100
1790132,861,74.5
1792390,896,90.3
1794009,965,45.5
1796524,1029,68.4
1801605,955,80
1802137,987,80
1808839,1018,83.6
1820383,921,88.1
1821441,914,75
1830544,880,100
1833544,1006,65
1837694,791,100
1841550,1047,0
1843825,929,76.2
1848085,885,53.3
1849733,905,92.2
1858193,936,64.5
1864652,864,81.6
1866534,905,77.8
1867860,1088,13.3
1872220,769,92.7
1873952,1000,81.3
1879215,698,100
1883175,892,75
1896865,642,95.8
1899904,923,93.3
1902970,818,100
1907061,903,77.5
1914330,897,83.7
1918229,980,68.7
1941507,1047,40
1958071,962,71.4
1959270,740,100
1962312,1004,66.7
1965577,936,70.2
1969363,939,82.4
1970394,1145,75
1973424,841,66.7
1982648,570,98
1987624,1032,43.8
1990354,965,66.7
1990403,663,97.5
1992953,873,82.9
1995192,738,100
1997642,870,81.1
2002732,1134,71.4
2004457,502,96.5
2008781,734,84.6
2026179,750,90.8
2038391,895,100
2042217,519,98.4
2044857,1049,54.5
2067254,825,100
2075340,985,71.1
2079730,912,50
2087207,950,52.4
2095666,818,75
2098047,1011,60
2108276,920,64.7
2108304,1068,57.4
2115580,847,85.7
2121291,1189,33.3
2122274,975,100
2125778,907,62.5
2132659,722,100
2137145,651,96.3
2141638,879,89.4
2151150,762,96.6
2152605,1037,100
2163392,868,91.7
2171024,920,91
2220110,819,93.5
2224020,1005,51.5
2229991,974,100
2233153,978,91.7
2236487,1005,87.7
2245459,1009,53.3
2245788,820,85.3
2251402,901,92.9
2267286,905,82.5
2276605,836,81.6
2286600,924,59.3
2310126,918,41.2
2316698,684,93.3
2325778,895,93.9
2340453,684,100
2348145,990,60
2373803,969,81.3
2374750,830,78.6
2377223,722,90
2378991,918,80
2382248,757,78.1
2385616,997,72.4
2396682,966,35
2431511,985,77.5
2441036,858,90.6
2441339,843,88
2442784,883,83.3
2443862,829,94
2457332,1105,83.3
2457519,943,77.9
2468799,778,90.7
2511989,972,80.8
2522726,965,40
2566544,750,92.3
2573540,947,71.9
2582160,837,85.4
2653276,874,40
2659819,842,54.8
2702249,955,17.6
2709883,679,100
2711549,983,80
2714556,823,95.4
2722538,985,91.7
2766036,917,69.2
2792699,788,85.7
2810784,919,71.4
2887501,855,77.3
2929945,844,84
2957127,813,100
2979088,835,77.8
2996763,807,82.4
3007008,943,51
3059385,949,70.4
3390307,893,83.3
3396206,696,100
3489268,921,61.2
3562659,904,62.5
5085406,799,100
5621472,900,88.9
10109985,854,52.2
